"year","news","pages","sort"
"2004","Daily News Record - 2004 February 28","48","21738"
"2004","Daily News Record - 2004 March 01","36","21739"
"2004","Daily News Record - 2004 March 02","28","21740"
"2004","Daily News Record - 2004 March 03","28","21741"
"2004","Daily News Record - 2004 March 04","43","21742"
"2004","Daily News Record - 2004 March 05","52","21743"
"2004","Daily News Record - 2004 March 06","39","21744"
"2004","Daily News Record - 2004 March 08","28","21745"
"2004","Daily News Record - 2004 March 09","38","21746"
"2004","Daily News Record - 2004 March 10","35","21747"
"2004","Daily News Record - 2004 March 11","32","21748"
"2004","Daily News Record - 2004 March 12","96","21749"
"2004","Daily News Record - 2004 March 13","44","21750"
"2004","Daily News Record - 2004 March 15","28","21751"
"2004","Daily News Record - 2004 March 16","24","21752"
"2004","Daily News Record - 2004 March 17","52","21753"
"2004","Daily News Record - 2004 March 18","47","21754"
"2004","Daily News Record - 2004 March 19","52","21755"
"2004","Daily News Record - 2004 March 20","48","21756"
"2004","Daily News Record - 2004 March 22","28","21757"
"2004","Daily News Record - 2004 March 23","24","21758"
"2004","Daily News Record - 2004 March 24","32","21759"
"2004","Daily News Record - 2004 March 25","72","21760"
"2004","Daily News Record - 2004 March 26","56","21761"
"2004","Daily News Record - 2004 March 27","48","21762"
"2004","Daily News Record - 2004 March 29","28","21763"
"2004","Daily News Record - 2004 March 30","24","21764"
"2004","Daily News Record - 2004 March 31","36","21765"
"2004","Daily News Record - 2004 April 01","51","21766"
"2004","Daily News Record - 2004 April 02","52","21767"
"2004","Daily News Record - 2004 April 03","50","21768"
"2004","Daily News Record - 2004 April 05","36","21769"
"2004","Daily News Record - 2004 April 06","28","21770"
"2004","Daily News Record - 2004 April 07","40","21771"
"2004","Daily News Record - 2004 April 08","32","21772"
"2004","Daily News Record - 2004 April 09","52","21773"
"2004","Daily News Record - 2004 April 10","44","21774"
"2004","Daily News Record - 2004 April 12","28","21775"
"2004","Daily News Record - 2004 April 13","36","21776"
"2004","Daily News Record - 2004 April 14","34","21777"
"2004","Daily News Record - 2004 April 15","66","21778"
"2004","Daily News Record - 2004 April 16","56","21779"
"2004","Daily News Record - 2004 April 17","46","21780"
"2004","Daily News Record - 2004 April 19","28","21781"
"2004","Daily News Record - 2004 April 20","30","21782"
"2004","Daily News Record - 2004 April 21","56","21783"
"2004","Daily News Record - 2004 April 22","44","21784"
"2004","Daily News Record - 2004 April 23","60","21785"
"2004","Daily News Record - 2004 April 24","46","21786"
"2004","Daily News Record - 2004 April 26","28","21787"
"2004","Daily News Record - 2004 April 27","32","21788"
"2004","Daily News Record - 2004 April 28","47","21789"
"2004","Daily News Record - 2004 April 29","71","21790"
"2004","Daily News Record - 2004 April 30","52","21791"
"2004","Daily News Record - 2004 May 01","42","21792"
"2004","Daily News Record - 2004 May 03","40","21793"
"2004","Daily News Record - 2004 May 04","28","21794"
"2004","Daily News Record - 2004 May 05","36","21795"
"2004","Daily News Record - 2004 May 06","40","21796"
"2004","Daily News Record - 2004 May 07","52","21797"
"2004","Daily News Record - 2004 May 08","42","21798"
"2004","Daily News Record - 2004 May 10","32","21799"
"2004","Daily News Record - 2004 May 11","36","21800"
"2004","Daily News Record - 2004 May 12","32","21801"
"2004","Daily News Record - 2004 May 13","43","21802"
"2004","Daily News Record - 2004 May 14","68","21803"
"2004","Daily News Record - 2004 May 15","54","21804"
"2004","Daily News Record - 2004 May 17","29","21805"
"2004","Daily News Record - 2004 May 18","24","21806"
"2004","Daily News Record - 2004 May 19","47","21807"
"2004","Daily News Record - 2004 May 20","33","21808"
"2004","Daily News Record - 2004 May 21","56","21809"
"2004","Daily News Record - 2004 May 22","44","21810"
"2004","Daily News Record - 2004 May 24","29","21811"
"2004","Daily News Record - 2004 May 25","28","21812"
"2004","Daily News Record - 2004 May 26","31","21813"
"2004","Daily News Record - 2004 May 27","95","21814"
"2004","Daily News Record - 2004 May 28","119","21815"
"2004","Daily News Record - 2004 May 29","46","21816"
"2004","Daily News Record - 2004 June 01","28","21817"
"2004","Daily News Record - 2004 June 02","32","21818"
"2004","Daily News Record - 2004 June 03","28","21819"
"2004","Daily News Record - 2004 June 04","55","21820"
"2004","Daily News Record - 2004 June 05","46","21821"
"2004","Daily News Record - 2004 June 07","42","21822"
"2004","Daily News Record - 2004 June 08","32","21823"
"2004","Daily News Record - 2004 June 09","32","21824"
"2004","Daily News Record - 2004 June 10","51","21825"
"2004","Daily News Record - 2004 June 11","96","21826"
"2004","Daily News Record - 2004 June 12","54","21827"
"2004","Daily News Record - 2004 June 14","28","21828"
"2004","Daily News Record - 2004 June 15","28","21829"
"2004","Daily News Record - 2004 June 16","48","21830"
"2004","Daily News Record - 2004 June 17","36","21831"
"2004","Daily News Record - 2004 June 18","56","21832"
"2004","Daily News Record - 2004 June 19","50","21833"
"2004","Daily News Record - 2004 June 21","28","21834"
"2004","Daily News Record - 2004 June 22","28","21835"
"2004","Daily News Record - 2004 June 23","28","21836"
"2004","Daily News Record - 2004 June 24","91","21837"
"2004","Daily News Record - 2004 June 25","86","21838"
"2004","Daily News Record - 2004 June 26","49","21839"
"2004","Daily News Record - 2004 June 28","28","21840"
"2004","Daily News Record - 2004 June 29","24","21841"
"2004","Daily News Record - 2004 June 30","28","21842"
"2004","Daily News Record - 2004 July 01","36","21843"
"2004","Daily News Record - 2004 July 02","62","21844"
"2004","Daily News Record - 2004 July 03","44","21845"
"2004","Daily News Record - 2004 July 06","28","21846"
"2004","Daily News Record - 2004 July 07","32","21847"
"2004","Daily News Record - 2004 July 08","43","21848"
"2004","Daily News Record - 2004 July 09","64","21849"
"2004","Daily News Record - 2004 July 10","44","21850"
"2004","Daily News Record - 2004 July 12","28","21851"
"2004","Daily News Record - 2004 July 13","32","21852"
"2004","Daily News Record - 2004 July 14","30","21853"
"2004","Daily News Record - 2004 July 15","32","21854"
"2004","Daily News Record - 2004 July 16","52","21855"
"2004","Daily News Record - 2004 July 17","46","21856"
"2004","Daily News Record - 2004 July 19","28","21857"
"2004","Daily News Record - 2004 July 20","24","21858"
"2004","Daily News Record - 2004 July 21","48","21859"
"2004","Daily News Record - 2004 July 22","43","21860"
"2004","Daily News Record - 2004 July 23","56","21861"
"2004","Daily News Record - 2004 July 24","51","21862"
"2004","Daily News Record - 2004 July 26","28","21863"
"2004","Daily News Record - 2004 July 27","28","21864"
"2004","Daily News Record - 2004 July 28","31","21865"
"2004","Daily News Record - 2004 July 29","74","21866"
"2004","Daily News Record - 2004 July 30","96","21867"
"2004","Daily News Record - 2004 July 31","45","21868"
"2004","Daily News Record - 2004 August 02","28","21869"
"2004","Daily News Record - 2004 August 03","32","21870"
"2004","Daily News Record - 2004 August 04","32","21871"
"2004","Daily News Record - 2004 August 05","45","21872"
"2004","Daily News Record - 2004 August 06","52","21873"
"2004","Daily News Record - 2004 August 07","50","21874"
"2004","Daily News Record - 2004 August 09","28","21875"
"2004","Daily News Record - 2004 August 10","32","21876"
"2004","Daily News Record - 2004 August 11","28","21877"
"2004","Daily News Record - 2004 August 12","63","21878"
"2004","Daily News Record - 2004 August 13","56","21879"
"2004","Daily News Record - 2004 August 14","46","21880"
"2004","Daily News Record - 2004 August 16","28","21881"
"2004","Daily News Record - 2004 August 17","28","21882"
"2004","Daily News Record - 2004 August 18","46","21883"
"2004","Daily News Record - 2004 August 19","107","21884"
"2004","Daily News Record - 2004 August 20","56","21885"
"2004","Daily News Record - 2004 August 21","58","21886"
"2004","Daily News Record - 2004 August 23","28","21887"
"2004","Daily News Record - 2004 August 24","30","21888"
"2004","Daily News Record - 2004 August 25","28","21889"
"2004","Daily News Record - 2004 August 26","93","21890"
"2004","Daily News Record - 2004 August 27","87","21891"
"2004","Daily News Record - 2004 August 28","50","21892"
"2004","Daily News Record - 2004 August 30","28","21893"
"2004","Daily News Record - 2004 August 31","28","21894"
"2004","Daily News Record - 2004 September 01","32","21895"
"2004","Daily News Record - 2004 September 02","58","21896"
"2004","Daily News Record - 2004 September 03","59","21897"
"2004","Daily News Record - 2004 September 04","50","21898"
"2004","Daily News Record - 2004 September 07","28","21899"
"2004","Daily News Record - 2004 September 08","32","21900"
"2004","Daily News Record - 2004 September 09","41","21901"
"2004","Daily News Record - 2004 September 10","64","21902"
"2004","Daily News Record - 2004 September 11","50","21903"
"2004","Daily News Record - 2004 September 13","28","21904"
"2004","Daily News Record - 2004 September 14","36","21905"
"2004","Daily News Record - 2004 September 15","44","21906"
"2004","Daily News Record - 2004 September 16","43","21907"
"2004","Daily News Record - 2004 September 17","60","21908"
"2004","Daily News Record - 2004 September 18","48","21909"
"2004","Daily News Record - 2004 September 20","28","21910"
"2004","Daily News Record - 2004 September 21","28","21911"
"2004","Daily News Record - 2004 September 22","28","21912"
"2004","Daily News Record - 2004 September 23","59","21913"
"2004","Daily News Record - 2004 September 24","56","21914"
"2004","Daily News Record - 2004 September 25","54","21915"
"2004","Daily News Record - 2004 September 27","32","21916"
"2004","Daily News Record - 2004 September 28","33","21917"
"2004","Daily News Record - 2004 September 29","30","21918"
"2004","Daily News Record - 2004 September 30","72","21919"
"2004","Daily News Record - 2004 October 01","71","21920"
"2004","Daily News Record - 2004 October 02","50","21921"
"2004","Daily News Record - 2004 October 04","36","21922"
"2004","Daily News Record - 2004 October 05","28","21923"
"2004","Daily News Record - 2004 October 06","34","21924"
"2004","Daily News Record - 2004 October 07","61","21925"
"2004","Daily News Record - 2004 October 08","63","21926"
"2004","Daily News Record - 2004 October 09","54","21927"
"2004","Daily News Record - 2004 October 11","28","21928"
"2004","Daily News Record - 2004 October 12","36","21929"
"2004","Daily News Record - 2004 October 13","28","21930"
"2004","Daily News Record - 2004 October 14","43","21931"
"2004","Daily News Record - 2004 October 15","56","21932"
"2004","Daily News Record - 2004 October 16","56","21933"
"2004","Daily News Record - 2004 October 18","28","21934"
"2004","Daily News Record - 2004 October 19","28","21935"
"2004","Daily News Record - 2004 October 20","48","21936"
"2004","Daily News Record - 2004 October 21","63","21937"
"2004","Daily News Record - 2004 October 22","64","21938"
"2004","Daily News Record - 2004 October 23","48","21939"
"2004","Daily News Record - 2004 October 25","28","21940"
"2004","Daily News Record - 2004 October 26","32","21941"
"2004","Daily News Record - 2004 October 27","49","21942"
"2004","Daily News Record - 2004 October 28","91","21943"
"2004","Daily News Record - 2004 October 29","77","21944"
"2004","Daily News Record - 2004 October 30","52","21945"
"2004","Daily News Record - 2004 November 01","40","21946"
"2004","Daily News Record - 2004 November 02","24","21947"
"2004","Daily News Record - 2004 November 03","34","21948"
"2004","Daily News Record - 2004 November 04","47","21949"
"2004","Daily News Record - 2004 November 05","63","21950"
"2004","Daily News Record - 2004 November 06","56","21951"
"2004","Daily News Record - 2004 November 08","32","21952"
"2004","Daily News Record - 2004 November 09","28","21953"
"2004","Daily News Record - 2004 November 10","42","21954"
"2004","Daily News Record - 2004 November 11","45","21955"
"2004","Daily News Record - 2004 November 12","76","21956"
"2004","Daily News Record - 2004 November 13","60","21957"
"2004","Daily News Record - 2004 November 15","28","21958"
"2004","Daily News Record - 2004 November 16","24","21959"
"2004","Daily News Record - 2004 November 17","48","21960"
"2004","Daily News Record - 2004 November 18","63","21961"
"2004","Daily News Record - 2004 November 19","56","21962"
"2004","Daily News Record - 2004 November 20","52","21963"
"2004","Daily News Record - 2004 November 22","60","21964"
"2004","Daily News Record - 2004 November 23","26","21965"
"2004","Daily News Record - 2004 November 24","57","21966"
"2004","Daily News Record - 2004 November 26","84","21967"
"2004","Daily News Record - 2004 November 27","52","21968"
"2004","Daily News Record - 2004 November 29","28","21969"
"2004","Daily News Record - 2004 November 30","24","21970"
"2004","Daily News Record - 2004 December 01","58","21971"
"2004","Daily News Record - 2004 December 02","55","21972"
"2004","Daily News Record - 2004 December 03","58","21973"
"2004","Daily News Record - 2004 December 04","47","21974"
"2004","Daily News Record - 2004 December 06","36","21975"
"2004","Daily News Record - 2004 December 07","28","21976"
"2004","Daily News Record - 2004 December 08","34","21977"
"2004","Daily News Record - 2004 December 09","49","21978"
"2004","Daily News Record - 2004 December 10","58","21979"
"2004","Daily News Record - 2004 December 11","56","21980"
"2004","Daily News Record - 2004 December 13","36","21981"
"2004","Daily News Record - 2004 December 14","24","21982"
"2004","Daily News Record - 2004 December 15","50","21983"
"2004","Daily News Record - 2004 December 16","48","21984"
"2004","Daily News Record - 2004 December 17","64","21985"
"2004","Daily News Record - 2004 December 18","52","21986"
"2004","Daily News Record - 2004 December 20","28","21987"
"2004","Daily News Record - 2004 December 21","28","21988"
"2004","Daily News Record - 2004 December 22","28","21989"
"2004","Daily News Record - 2004 December 23","67","21990"
"2004","Daily News Record - 2004 December 24","65","21991"
"2004","Daily News Record - 2004 December 27","35","21992"
"2004","Daily News Record - 2004 December 28","28","21993"
"2004","Daily News Record - 2004 December 29","33","21994"
"2004","Daily News Record - 2004 December 30","75","21995"
"2004","Daily News Record - 2004 December 31","69","21996"
"2005","Daily News Record - 2005 January 03","35","21997"
"2005","Daily News Record - 2005 January 04","24","21998"
"2005","Daily News Record - 2005 January 05","28","21999"
"2005","Daily News Record - 2005 January 06","43","22000"
"2005","Daily News Record - 2005 January 07","52","22001"
"2005","Daily News Record - 2005 January 08","44","22002"
"2005","Daily News Record - 2005 January 10","24","22003"
"2005","Daily News Record - 2005 January 11","32","22004"
"2005","Daily News Record - 2005 January 12","28","22005"
"2005","Daily News Record - 2005 January 13","43","22006"
"2005","Daily News Record - 2005 January 14","80","22007"
"2005","Daily News Record - 2005 January 15","48","22008"
"2005","Daily News Record - 2005 January 17","28","22009"
"2005","Daily News Record - 2005 January 18","24","22010"
"2005","Daily News Record - 2005 January 19","44","22011"
"2005","Daily News Record - 2005 January 20","39","22012"
"2005","Daily News Record - 2005 January 21","55","22013"
"2005","Daily News Record - 2005 January 22","44","22014"
"2005","Daily News Record - 2005 January 24","28","22015"
"2005","Daily News Record - 2005 January 25","24","22016"
"2005","Daily News Record - 2005 January 26","32","22017"
"2005","Daily News Record - 2005 January 27","83","22018"
"2005","Daily News Record - 2005 January 28","56","22019"
"2005","Daily News Record - 2005 January 29","48","22020"
"2005","Daily News Record - 2005 January 31","28","22021"
"2005","Daily News Record - 2005 February 01","28","22022"
"2005","Daily News Record - 2005 February 02","34","22023"
"2005","Daily News Record - 2005 February 03","43","22024"
"2005","Daily News Record - 2005 February 04","52","22025"
"2005","Daily News Record - 2005 February 05","46","22026"
"2005","Daily News Record - 2005 February 07","36","22027"
"2005","Daily News Record - 2005 February 08","39","22028"
"2005","Daily News Record - 2005 February 09","38","22029"
"2005","Daily News Record - 2005 February 10","62","22030"
"2005","Daily News Record - 2005 February 11","52","22031"
"2005","Daily News Record - 2005 February 12","48","22032"
"2005","Daily News Record - 2005 February 14","32","22033"
"2005","Daily News Record - 2005 February 15","24","22034"
"2005","Daily News Record - 2005 February 16","50","22035"
"2005","Daily News Record - 2005 February 17","46","22036"
"2005","Daily News Record - 2005 February 18","55","22037"
"2005","Daily News Record - 2005 February 19","56","22038"
"2005","Daily News Record - 2005 February 21","28","22039"
"2005","Daily News Record - 2005 February 22","24","22040"
"2005","Daily News Record - 2005 February 23","32","22041"
"2005","Daily News Record - 2005 February 24","79","22042"
"2005","Daily News Record - 2005 February 25","82","22043"
"2005","Daily News Record - 2005 February 26","52","22044"
"2005","Daily News Record - 2005 February 28","28","22045"
"2005","Daily News Record - 2005 March 01","28","22046"
"2005","Daily News Record - 2005 March 02","34","22047"
"2005","Daily News Record - 2005 March 03","39","22048"
"2005","Daily News Record - 2005 March 04","56","22049"
"2005","Daily News Record - 2005 March 05","48","22050"
"2005","Daily News Record - 2005 March 07","36","22051"
"2005","Daily News Record - 2005 March 08","36","22052"
"2005","Daily News Record - 2005 March 09","32","22053"
"2005","Daily News Record - 2005 March 10","43","22054"
"2005","Daily News Record - 2005 March 11","64","22055"
"2005","Daily News Record - 2005 March 12","48","22056"
"2005","Daily News Record - 2005 March 14","28","22057"
"2005","Daily News Record - 2005 March 15","28","22058"
"2005","Daily News Record - 2005 March 16","54","22059"
"2005","Daily News Record - 2005 March 17","41","22060"
"2005","Daily News Record - 2005 March 18","60","22061"
"2005","Daily News Record - 2005 March 19","52","22062"
"2005","Daily News Record - 2005 March 21","28","22063"
"2005","Daily News Record - 2005 March 22","28","22064"
"2005","Daily News Record - 2005 March 23","38","22065"
"2005","Daily News Record - 2005 March 24","89","22066"
"2005","Daily News Record - 2005 March 25","60","22067"
"2005","Daily News Record - 2005 March 26","52","22068"
"2005","Daily News Record - 2005 March 28","28","22069"
"2005","Daily News Record - 2005 March 29","27","22070"
"2005","Daily News Record - 2005 March 30","32","22071"
"2005","Daily News Record - 2005 March 31","44","22072"
"2005","Daily News Record - 2005 April 01","116","22073"
"2005","Daily News Record - 2005 April 02","52","22074"
"2005","Daily News Record - 2005 April 04","36","22075"
"2005","Daily News Record - 2005 April 05","28","22076"
"2005","Daily News Record - 2005 April 06","38","22077"
"2005","Daily News Record - 2005 April 07","43","22078"
"2005","Daily News Record - 2005 April 08","52","22079"
"2005","Daily News Record - 2005 April 09","52","22080"
"2005","Daily News Record - 2005 April 11","28","22081"
"2005","Daily News Record - 2005 April 12","40","22082"
"2005","Daily News Record - 2005 April 13","32","22083"
"2005","Daily News Record - 2005 April 14","39","22084"
"2005","Daily News Record - 2005 April 15","56","22085"
"2005","Daily News Record - 2005 April 16","48","22086"
"2005","Daily News Record - 2005 April 18","28","22087"
"2005","Daily News Record - 2005 April 19","28","22088"
"2005","Daily News Record - 2005 April 20","54","22089"
"2005","Daily News Record - 2005 April 21","44","22090"
"2005","Daily News Record - 2005 April 22","64","22091"
"2005","Daily News Record - 2005 April 23","52","22092"
"2005","Daily News Record - 2005 April 25","28","22093"
"2005","Daily News Record - 2005 April 26","32","22094"
"2005","Daily News Record - 2005 April 27","40","22095"
"2005","Daily News Record - 2005 April 28","82","22096"
"2005","Daily News Record - 2005 April 29","56","22097"
"2005","Daily News Record - 2005 April 30","52","22098"
"2005","Daily News Record - 2005 May 02","36","22099"
"2005","Daily News Record - 2005 May 03","32","22100"
"2005","Daily News Record - 2005 May 04","34","22101"
"2005","Daily News Record - 2005 May 05","46","22102"
"2005","Daily News Record - 2005 May 06","56","22103"
"2005","Daily News Record - 2005 May 07","52","22104"
"2005","Daily News Record - 2005 May 09","32","22105"
"2005","Daily News Record - 2005 May 10","36","22106"
"2005","Daily News Record - 2005 May 11","28","22107"
"2005","Daily News Record - 2005 May 12","39","22108"
"2005","Daily News Record - 2005 May 13","64","22109"
"2005","Daily News Record - 2005 May 14","56","22110"
"2005","Daily News Record - 2005 May 16","28","22111"
"2005","Daily News Record - 2005 May 17","28","22112"
"2005","Daily News Record - 2005 May 18","50","22113"
"2005","Daily News Record - 2005 May 19","43","22114"
"2005","Daily News Record - 2005 May 20","60","22115"
"2005","Daily News Record - 2005 May 21","52","22116"
"2005","Daily News Record - 2005 May 23","28","22117"
"2005","Daily News Record - 2005 May 24","28","22118"
"2005","Daily News Record - 2005 May 25","34","22119"
"2005","Daily News Record - 2005 May 26","86","22120"
"2005","Daily News Record - 2005 May 27","119","22121"
"2005","Daily News Record - 2005 May 28","56","22122"
"2005","Daily News Record - 2005 May 31","28","22123"
"2005","Daily News Record - 2005 June 01","28","22124"
"2005","Daily News Record - 2005 June 02","47","22125"
"2005","Daily News Record - 2005 June 03","52","22126"
"2005","Daily News Record - 2005 June 04","48","22127"
"2005","Daily News Record - 2005 June 06","36","22128"
"2005","Daily News Record - 2005 June 07","28","22129"
"2005","Daily News Record - 2005 June 08","34","22130"
"2005","Daily News Record - 2005 June 09","50","22131"
"2005","Daily News Record - 2005 June 10","96","22132"
"2005","Daily News Record - 2005 June 11","52","22133"
"2005","Daily News Record - 2005 June 13","28","22134"
"2005","Daily News Record - 2005 June 14","40","22135"
"2005","Daily News Record - 2005 June 15","40","22136"
"2005","Daily News Record - 2005 June 16","43","22137"
"2005","Daily News Record - 2005 June 17","56","22138"
"2005","Daily News Record - 2005 June 18","52","22139"
"2005","Daily News Record - 2005 June 20","32","22140"
"2005","Daily News Record - 2005 June 21","28","22141"
"2005","Daily News Record - 2005 June 22","28","22142"
"2005","Daily News Record - 2005 June 23","63","22143"
"2005","Daily News Record - 2005 June 24","58","22144"
"2005","Daily News Record - 2005 June 25","52","22145"
"2005","Daily News Record - 2005 June 27","24","22146"
"2005","Daily News Record - 2005 June 28","24","22147"
"2005","Daily News Record - 2005 June 29","30","22148"
"2005","Daily News Record - 2005 June 30","101","22149"
"2005","Daily News Record - 2005 July 01","60","22150"
"2005","Daily News Record - 2005 July 02","53","22151"
"2005","Daily News Record - 2005 July 05","32","22152"
"2005","Daily News Record - 2005 July 06","32","22153"
"2005","Daily News Record - 2005 July 07","43","22154"
"2005","Daily News Record - 2005 July 08","64","22155"
"2005","Daily News Record - 2005 July 09","48","22156"
"2005","Daily News Record - 2005 July 11","28","22157"
"2005","Daily News Record - 2005 July 12","36","22158"
"2005","Daily News Record - 2005 July 13","34","22159"
"2005","Daily News Record - 2005 July 14","43","22160"
"2005","Daily News Record - 2005 July 15","52","22161"
"2005","Daily News Record - 2005 July 16","56","22162"
"2005","Daily News Record - 2005 July 18","24","22163"
"2005","Daily News Record - 2005 July 19","28","22164"
"2005","Daily News Record - 2005 July 20","44","22165"
"2005","Daily News Record - 2005 July 21","39","22166"
"2005","Daily News Record - 2005 July 22","52","22167"
"2005","Daily News Record - 2005 July 23","52","22168"
"2005","Daily News Record - 2005 July 25","32","22169"
"2005","Daily News Record - 2005 July 26","24","22170"
"2005","Daily News Record - 2005 July 27","28","22171"
"2005","Daily News Record - 2005 July 28","95","22172"
"2005","Daily News Record - 2005 July 29","96","22173"
"2005","Daily News Record - 2005 July 30","59","22174"
"2005","Daily News Record - 2005 August 01","24","22175"
"2005","Daily News Record - 2005 August 02","28","22176"
"2005","Daily News Record - 2005 August 03","31","22177"
"2005","Daily News Record - 2005 August 04","39","22178"
"2005","Daily News Record - 2005 August 05","52","22179"
"2005","Daily News Record - 2005 August 06","56","22180"
"2005","Daily News Record - 2005 August 08","28","22181"
"2005","Daily News Record - 2005 August 09","40","22182"
"2005","Daily News Record - 2005 August 10","28","22183"
"2005","Daily News Record - 2005 August 11","67","22184"
"2005","Daily News Record - 2005 August 12","58","22185"
"2005","Daily News Record - 2005 August 13","56","22186"
"2005","Daily News Record - 2005 August 15","28","22187"
"2005","Daily News Record - 2005 August 16","28","22188"
"2005","Daily News Record - 2005 August 17","46","22189"
"2005","Daily News Record - 2005 August 18","49","22190"
"2005","Daily News Record - 2005 August 19","52","22191"
"2005","Daily News Record - 2005 August 20","58","22192"
"2005","Daily News Record - 2005 August 22","28","22193"
"2005","Daily News Record - 2005 August 23","24","22194"
"2005","Daily News Record - 2005 August 24","32","22195"
"2005","Daily News Record - 2005 August 25","95","22196"
"2005","Daily News Record - 2005 August 26","75","22197"
"2005","Daily News Record - 2005 August 27","56","22198"
"2005","Daily News Record - 2005 August 29","28","22199"
"2005","Daily News Record - 2005 August 30","24","22200"
"2005","Daily News Record - 2005 August 31","107","22201"
"2005","Daily News Record - 2005 September 01","43","22202"
"2005","Daily News Record - 2005 September 02","69","22203"
"2005","Daily News Record - 2005 September 03","56","22204"
"2005","Daily News Record - 2005 September 06","32","22205"
"2005","Daily News Record - 2005 September 07","28","22206"
"2005","Daily News Record - 2005 September 08","40","22207"
"2005","Daily News Record - 2005 September 09","68","22208"
"2005","Daily News Record - 2005 September 10","52","22209"
"2005","Daily News Record - 2005 September 12","28","22210"
"2005","Daily News Record - 2005 September 13","30","22211"
"2005","Daily News Record - 2005 September 14","36","22212"
"2005","Daily News Record - 2005 September 15","43","22213"
"2005","Daily News Record - 2005 September 16","67","22214"
"2005","Daily News Record - 2005 September 17","52","22215"
"2005","Daily News Record - 2005 September 19","28","22216"
"2005","Daily News Record - 2005 September 20","28","22217"
"2005","Daily News Record - 2005 September 21","44","22218"
"2005","Daily News Record - 2005 September 22","39","22219"
"2005","Daily News Record - 2005 September 23","70","22220"
"2005","Daily News Record - 2005 September 24","56","22221"
"2005","Daily News Record - 2005 September 26","28","22222"
"2005","Daily News Record - 2005 September 27","28","22223"
"2005","Daily News Record - 2005 September 28","36","22224"
"2005","Daily News Record - 2005 September 29","68","22225"
"2005","Daily News Record - 2005 September 30","52","22226"
"2005","Daily News Record - 2005 October 01","76","22227"
"2005","Daily News Record - 2005 October 03","36","22228"
"2005","Daily News Record - 2005 October 04","28","22229"
"2005","Daily News Record - 2005 October 05","34","22230"
"2005","Daily News Record - 2005 October 06","47","22231"
"2005","Daily News Record - 2005 October 07","59","22232"
"2005","Daily News Record - 2005 October 08","60","22233"
"2005","Daily News Record - 2005 October 10","28","22234"
"2005","Daily News Record - 2005 October 11","42","22235"
"2005","Daily News Record - 2005 October 12","28","22236"
"2005","Daily News Record - 2005 October 13","58","22237"
"2005","Daily News Record - 2005 October 14","64","22238"
"2005","Daily News Record - 2005 October 15","56","22239"
"2005","Daily News Record - 2005 October 17","28","22240"
"2005","Daily News Record - 2005 October 18","28","22241"
"2005","Daily News Record - 2005 October 19","46","22242"
"2005","Daily News Record - 2005 October 20","43","22243"
"2005","Daily News Record - 2005 October 21","82","22244"
"2005","Daily News Record - 2005 October 22","56","22245"
"2005","Daily News Record - 2005 October 24","28","22246"
"2005","Daily News Record - 2005 October 25","24","22247"
"2005","Daily News Record - 2005 October 26","34","22248"
"2005","Daily News Record - 2005 October 27","99","22249"
"2005","Daily News Record - 2005 October 28","63","22250"
"2005","Daily News Record - 2005 October 29","52","22251"
"2005","Daily News Record - 2005 October 31","32","22252"
"2005","Daily News Record - 2005 November 01","28","22253"
"2005","Daily News Record - 2005 November 02","30","22254"
"2005","Daily News Record - 2005 November 03","43","22255"
"2005","Daily News Record - 2005 November 04","72","22256"
"2005","Daily News Record - 2005 November 05","50","22257"
"2005","Daily News Record - 2005 November 07","36","22258"
"2005","Daily News Record - 2005 November 08","36","22259"
"2005","Daily News Record - 2005 November 09","32","22260"
"2005","Daily News Record - 2005 November 10","51","22261"
"2005","Daily News Record - 2005 November 11","83","22262"
"2005","Daily News Record - 2005 November 12","54","22263"
"2005","Daily News Record - 2005 November 14","28","22264"
"2005","Daily News Record - 2005 November 15","26","22265"
"2005","Daily News Record - 2005 November 16","54","22266"
"2005","Daily News Record - 2005 November 17","51","22267"
"2005","Daily News Record - 2005 November 18","63","22268"
"2005","Daily News Record - 2005 November 19","52","22269"
"2005","Daily News Record - 2005 November 21","64","22270"
"2005","Daily News Record - 2005 November 22","32","22271"
"2005","Daily News Record - 2005 November 23","63","22272"
"2005","Daily News Record - 2005 November 25","88","22273"
"2005","Daily News Record - 2005 November 26","56","22274"
"2005","Daily News Record - 2005 November 28","28","22275"
"2005","Daily News Record - 2005 November 29","26","22276"
"2005","Daily News Record - 2005 November 30","28","22277"
"2005","Daily News Record - 2005 December 01","74","22278"
"2005","Daily News Record - 2005 December 02","48","22279"
"2005","Daily News Record - 2005 December 03","52","22280"
"2005","Daily News Record - 2005 December 05","36","22281"
"2005","Daily News Record - 2005 December 06","30","22282"
"2005","Daily News Record - 2005 December 07","36","22283"
"2005","Daily News Record - 2005 December 08","45","22284"
"2005","Daily News Record - 2005 December 09","56","22285"
"2005","Daily News Record - 2005 December 10","52","22286"
"2005","Daily News Record - 2005 December 12","30","22287"
"2005","Daily News Record - 2005 December 13","38","22288"
"2005","Daily News Record - 2005 December 14","34","22289"
"2005","Daily News Record - 2005 December 15","55","22290"
"2005","Daily News Record - 2005 December 16","52","22291"
"2005","Daily News Record - 2005 December 17","51","22292"
"2005","Daily News Record - 2005 December 19","28","22293"
"2005","Daily News Record - 2005 December 20","28","22294"
"2005","Daily News Record - 2005 December 21","42","22295"
"2005","Daily News Record - 2005 December 22","44","22296"
